Price,Mileage,EngineV,Registration,Year,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Price_Category_Medium,Price_Category_High
0.7925020584708224,-1.5521733058110152,-0.07710084270973504,1,1.43125344493875,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.4709872390876346,-0.2967977145868951,-0.27638856381121457,1,-0.06273930216048725,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
-0.499765507017577,0.5876714519573712,-0.07710084270973504,1,-1.257933499839877,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
-0.34765180510216714,-0.3158185568781696,-0.07710084270973504,1,-0.06273930216048725,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.24435827802807658,-0.0019746590721396308,0.2816170552729282,1,0.23605924725936017,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.07579985158127107,-0.11609971281978691,0.04247178995115271,1,0.23605924725936017,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5120990504161237,1.586265672249285,-0.07710084270973504,1,-1.1085342251299533,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.22160299156901941,0.07410871009295855,-0.1169583869300309,0,0.6842570713891313,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.42987542775914545,-0.9339959313445924,-0.2963173359213625,1,0.5348577966792076,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.019014036178507495,-1.5521733058110152,0.3613321437135199,1,1.43125344493875,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.6601015711986847,-1.5426628846653778,-0.09702961481988302,1,-2.60252697222919,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.10457811951121347,-0.8674229833251315,0.04247178995115271,1,0.08665997254943647,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.04342440127134745,-0.7247666661405724,0.2019019668323363,1,0.23605924725936017,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.3923607988106375,-0.03050592250905145,0.4011896879338159,1,0.23605924725936017,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.37643007303210957,-0.03050592250905145,-0.1767447032604748,1,0.3854585219692839,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.18320455978821057,-0.154141397402336,-0.07710084270973504,1,-0.06273930216048725,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
-0.5326549560803683,1.3009530378801668,0.00261424573085676,1,-1.5567320492597243,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.9957214406217143,-1.5426628846653778,-0.05717207059958707,1,1.43125344493875,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6143645799844789,-1.4190274097720934,-0.19667347537062274,1,1.1324548955189024,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.6765462957300803,0.15970250040369402,0.0007676870373611163,0,-0.9591349504200295,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.37643007303210957,0.6352235576855577,-0.12692277298510493,1,-0.3615378515803347,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.8107182896435132,-0.7342770872862097,0.5406910927048516,1,0.3854585219692839,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.4627648768219368,1.5482239876667359,0.00261424573085676,1,-1.257933499839877,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.3846524352978074,-1.2668606714418968,-0.1169583869300309,1,-0.06273930216048725,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.2530946390466421,0.1692129215493313,-0.07710084270973504,1,0.23605924725936017,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0.9062584404167519,-0.7913396141600333,0.04247178995115271,1,0.833656346099055,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.6765462957300803,0.5401193462291849,-0.07710084270973504,1,-2.9013255216490377,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.6272121221358934,0.644733978831195,-0.05717207059958707,1,-2.4531276975192666,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.4334726101391267,-0.27777687229562054,0.4410472321541118,1,0.23605924725936017,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.5120990504161237,1.6338177779774714,0.00261424573085676,1,-1.5567320492597243,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.019014036178507495,-0.17316223969361055,0.08232933417144865,1,0.08665997254943647,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.44015338059126774,-0.9244855101989551,-0.25645979170106664,1,1.1324548955189024,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.02235449685423518,0.08361913123859582,0.14211565050189248,1,0.23605924725936017,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.22431637111669972,1.4626301973560005,0.4410472321541118,1,-0.8097356757101059,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.401097159829203,0.9775987189284995,-0.1169583869300309,1,0.23605924725936017,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.019014036178507495,-1.5521733058110152,0.04247178995115271,1,1.43125344493875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3312070805707715,-0.06854760709160054,0.0007676870373611163,1,-0.21213857687041096,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
-0.5737667674088575,0.9680882977828622,-0.15681593115032685,0,-0.06273930216048725,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.20324646669958743,-0.011485080217776904,0.4011896879338159,1,0.08665997254943647,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.7377000139699463,-0.781829193014396,0.04247178995115271,1,0.5348577966792076,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.4134307032277498,0.853963244035215,-0.19667347537062274,1,-1.706131323969648,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.45865369568908787,0.34991092331643947,-0.1767447032604748,1,-0.6603364010001821,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
